epoch,flightNo,id,cosparLaunchNo,failure
1974-11-21T10:33:36+00:00,78031  -572,2374,1974-092,False
1974-11-21T23:45:36+00:00,AC-32,763,1974-093,False
1974-11-23T00:28:48+00:00,591/D105,1931,1974-094,False
1974-11-27T11:45:36+00:00,78031  -197,764,1974-095,False
1974-12-02T09:36:00+00:00,K 15000-014,765,1974-096,False
1974-12-10T07:12:00+00:00,23E-2/TC-2,605,1974-097,False
1974-12-13T13:26:24+00:00,A 15000-003,766,1974-098,False
1974-12-17T11:45:36+00:00,77019  -353,2375,1974-099,False
1974-12-18T14:09:36+00:00,53721-256,767,1974-100,False
1974-12-19T02:38:24+00:00,599/D106,747,1974-101,False
1974-12-21T02:24:00+00:00,78033  -530,2376,1974-102,False
1974-12-24T11:02:24+00:00,67014-21L,768,1974-103,False
1974-12-26T04:19:12+00:00,284-02,606,1974-104,False
1974-12-26T12:00:00+00:00,53731-270,1932,1974-105,False
1974-12-27T09:07:12+00:00,76043  -738,769,1974-106,False
1975-01-10T21:50:24+00:00,Kh15000-022,770,1975-001,False
1975-01-17T09:07:12+00:00,Kh76001- 33,2377,1975-002,False
1975-01-21T11:02:24+00:00,45753-167,771,1975-003,False
1975-01-22T18:00:00+00:00,598/D107,2378,1975-004,False
1975-01-23T11:02:24+00:00,78031  -775,772,1975-005,False
1975-01-28T12:00:00+00:00,64643-171,2379,1975-006,False
1975-01-30T15:07:12+00:00,78031  -574,751,1975-007,False
1975-02-05T13:12:00+00:00,53753-212,2380,1975-008,False
1975-02-06T04:48:00+00:00,76043  -532,1929,1975-009,False
1975-02-06T16:33:36+00:00,No. 1,752,1975-010,False
1975-02-06T22:04:48+00:00,593/D108,2381,1975-011,False
1975-02-12T03:36:00+00:00,53749-166,753,1975-012,False
1975-02-12T14:24:00+00:00,78031  -777? (177),2382,1975-013,False
1975-02-20T23:31:12+00:00,AC-33,5368,1975-F01,True
1975-02-24T05:31:12+00:00,M-3C-2,2383,1975-014,False
1975-02-26T09:07:12+00:00,78031  -778,2384,1975-015,False
1975-02-28T13:55:12+00:00,53749-157,1002,1975-016,False
1975-03-10T04:48:00+00:00,34B-1 (3B-50),2385,1975-017,False
1975-03-12T08:52:48+00:00,77019  -750,4175,1975-018,False
1975-03-21T06:43:12+00:00,76041  -851,1003,1975-019,False
1975-03-26T08:52:48+00:00,76041  -199,1004,1975-020,False
1975-03-27T07:55:12+00:00,78031  -781,2386,1975-021,False
1975-03-27T14:24:00+00:00,53721-268,1923,1975-022,False
1975-04-01T12:28:48+00:00,76041  -366,1966,1975-023,False
1975-04-02T11:02:24+00:00,67049-158,1005,1975-024,False
1975-04-05T11:02:24+00:00,Kh15000-023,5369,1975-F02,True
1975-04-07T11:02:24+00:00,45023-413-02,2387,1975-025,False
1975-04-08T18:28:48+00:00,64643-172,1006,1975-026,False
1975-04-10T00:00:00+00:00,584/D109,2388,1975-027,False
1975-04-11T07:55:12+00:00,65033-203,1007,1975-028,False
1975-04-13T00:57:36+00:00,71F,5370,1975-F03,True
1975-04-14T18:00:00+00:00,76043  -531,2389,1975-029,False
1975-04-16T07:55:12+00:00,76041  -849,607,1975-030,False
1975-04-18T10:04:48+00:00,77016  -212,726,1975-031,False
1975-04-18T16:48:00+00:00,24B-14 (3B-48),2390,1975-032,False
1975-04-19T07:55:12+00:00,53731-279,727,1975-033,False
1975-04-22T21:07:12+00:00,53731-274,1933,1975-034,False
1975-04-24T08:09:36+00:00,76041  -788,728,1975-035,False
1975-04-29T10:19:12+00:00,M 15000-064,2391,1975-036,False
1975-05-07T22:48:00+00:00,S194C,729,1975-037,False
1975-05-07T23:31:12+00:00,596/D110,2392,1975-038,False
1975-05-17T10:33:36+00:00,No. 2,2393,1975-039,False
1975-05-20T14:09:36+00:00,23C-7 (3C-25),730,1975-040,False
1975-05-21T06:57:36+00:00,78031  -195,2394,1975-041,False
1975-05-22T22:04:48+00:00,AC-35,731,1975-042,False
1975-05-24T03:21:36+00:00,197/BIIA-24,1953,1975-043,False
1975-05-24T14:52:48+00:00,F 15000-033,2395,1975-044,False
1975-05-28T00:28:48+00:00,53731-272,732,1975-045,False
1975-05-28T07:26:24+00:00,77016  -655,2396,1975-046,False
1975-05-30T06:43:12+00:00,77016  -215,733,1975-047,False
1975-06-03T09:07:12+00:00,53721-257,5371,1975-F04,True
1975-06-03T13:26:24+00:00,76029  -756,734,1975-048,False
1975-06-05T01:40:48+00:00,76041  -579,1954,1975-049,False
1975-06-08T02:38:24+00:00,286-01,2397,1975-050,False
1975-06-08T18:28:48+00:00,23D-10,2398,1975-051,False
1975-06-12T08:09:36+00:00,595/D111,735,1975-052,False
1975-06-12T12:28:48+00:00,76041  -850,2399,1975-053,False
1975-06-14T03:07:12+00:00,285-02,2400,1975-054,False
1975-06-18T09:07:12+00:00,5506A/2806,2401,1975-055,False
1975-06-20T06:57:36+00:00,76043  -324,736,1975-056,False
1975-06-21T11:45:36+00:00,586/D112,2402,1975-057,False
1975-06-24T12:00:00+00:00,45753-173,1955,1975-058,False
1975-06-25T12:57:36+00:00,76041  -785,596,1975-059,False
1975-06-27T12:57:36+00:00,76041  -198,737,1975-060,False
1975-07-03T13:40:48+00:00,76041  -776,2403,1975-061,False
1975-07-04T00:57:36+00:00,53721-259,597,1975-062,False
1975-07-08T05:02:24+00:00,78019  -552,2404,1975-063,False
1975-07-11T04:19:12+00:00,77016  -383,1174,1975-064,False
1975-07-15T12:14:24+00:00,F 15000-017,4028,1975-065,False
1975-07-15T19:55:12+00:00,SA-210,1180,1975-066,False
1975-07-17T09:07:12+00:00,64653-175,2405,1975-067,False
1975-07-23T12:57:36+00:00,76041  -200,1265,1975-068,False
1975-07-24T18:57:36+00:00,53721-254,2406,1975-069,False
1975-07-26T13:26:24+00:00,701-05,2407,1975-070,False
1975-07-31T12:57:36+00:00,76041  -786,692,1975-071,False
1975-08-09T01:55:12+00:00,602/D113,1962,1975-072,False
1975-08-13T07:26:24+00:00,78031  -782,1266,1975-073,False
1975-08-14T13:26:24+00:00,53731-288,585,1975-074,False
1975-08-20T21:21:36+00:00,23E-4/TC-4,1175,1975-075,False
1975-08-22T02:09:36+00:00,76031  -371,1176,1975-076,False
1975-08-27T01:40:48+00:00,594/D114,1177,1975-077,False
1975-08-27T14:38:24+00:00,76041  -787,1219,1975-078,False
1975-09-02T13:12:00+00:00,78031  -571,2408,1975-079,False
1975-09-05T14:52:48+00:00,A 15000-016,1220,1975-080,False
1975-09-09T00:14:24+00:00,76029  -560,703,1975-081,False
1975-09-09T05:31:12+00:00,N-1(F),1178,1975-082,False
1975-09-09T18:43:12+00:00,23E-3/TC-3,1179,1975-083,False
1975-09-12T05:31:12+00:00,77016  -662,2409,1975-084,False
1975-09-16T09:07:12+00:00,76041  -789,2410,1975-085,False
1975-09-17T07:12:00+00:00,53746-311,2411,1975-086,False
1975-09-18T00:14:24+00:00,76029  -354,586,1975-087,False
1975-09-23T10:04:48+00:00,77016  -214,1221,1975-088,False
1975-09-24T12:00:00+00:00,53721-260,1181,1975-089,False
1975-09-25T09:50:24+00:00,77016  -011,2412,1975-090,False
1975-09-26T00:14:24+00:00,AC-36,2413,1975-091,False
1975-09-27T08:38:24+00:00,No. 3,693,1975-092,False
1975-09-29T04:19:12+00:00,F 15000-021,1222,1975-093,False
1975-09-30T18:43:12+00:00,53721-258,1182,1975-094,False
1975-10-01T08:24:00+00:00,76041  -790,1223,1975-095,False
1975-10-06T09:07:12+00:00,600/D115,2414,1975-096,False
1975-10-08T00:28:48+00:00,286-02,2415,1975-097,False
1975-10-09T19:12:00+00:00,24B-13 (3B-47),2416,1975-098,False
1975-10-12T06:43:12+00:00,S195C,1183,1975-099,False
1975-10-16T04:04:48+00:00,287-02,5372,1975-F05,True
1975-10-16T22:33:36+00:00,597/D116,2417,1975-100,False
1975-10-17T14:24:00+00:00,77041  -216,4026,1975-101,False
1975-10-29T11:02:24+00:00,51014-420L,1260,1975-102,False
1975-11-04T10:19:12+00:00,53731-275,1184,1975-103,False
1975-11-04T15:21:36+00:00,76041  -791,2418,1975-104,False
1975-11-14T19:12:00+00:00,77016  -588,1185,1975-105,False
1975-11-17T14:38:24+00:00,K 15000- 15,2419,1975-106,False
1975-11-20T02:09:36+00:00,604/D117,2420,1975-107,False
1975-11-21T09:21:36+00:00,77016  -213,1261,1975-108,False
1975-11-21T17:16:48+00:00,53731-271,690,1975-109,False
1975-11-25T17:02:24+00:00,F 15000-022,4027,1975-110,False
1975-11-26T03:21:36+00:00,Y2       (4),1262,1975-111,False
1975-11-28T00:14:24+00:00,53721-252,2421,1975-112,False
1975-12-03T10:04:48+00:00,76041  -201,2422,1975-113,False
1975-12-04T20:24:00+00:00,23D-13,691,1975-114,False
1975-12-06T03:36:00+00:00,S196C,5373,1975-F06,True
1975-12-11T17:02:24+00:00,53746-308,1263,1975-115,False
1975-12-12T12:43:12+00:00,51011-110,678,1975-116,False
1975-12-13T01:55:12+00:00,607/D118,2423,1975-117,False
1975-12-14T05:16:48+00:00,23C-11 (3C-29),1186,1975-118,False
1975-12-16T09:21:36+00:00,701-06,2424,1975-119,False
1975-12-16T09:50:24+00:00,76041  -792,2425,1975-120,False
1975-12-17T11:02:24+00:00,78031  -567,2426,1975-121,False
1975-12-19T13:55:12+00:00,53721-263,5374,1975-F07,True
1975-12-22T02:09:36+00:00,76041  -575,2427,1975-122,False
1975-12-22T12:57:36+00:00,288-01,4013,1975-123,False
1975-12-25T18:57:36+00:00,76041  -368,1187,1975-124,False
1975-12-27T10:19:12+00:00,F 15000-142,1264,1975-125,False
1976-01-06T04:48:00+00:00,53731-269,1481,1976-001,False
1976-01-07T15:36:00+00:00,76041  -793,4236,1976-002,False
1976-01-15T05:31:12+00:00,23E-5/TC-5,1497,1976-003,False
1976-01-17T23:31:12+00:00,606/D119,2428,1976-004,False
1976-01-20T17:02:24+00:00,53749-164,4088,1976-005,False
1976-01-22T11:31:12+00:00,76029  -559,1498,1976-006,False
1976-01-22T22:19:12+00:00,53731-285,4085,1976-007,False
1976-01-28T10:33:36+00:00,53731-281,4089,1976-008,False
1976-01-29T08:24:00+00:00,77016  -218,1779,1976-009,False
1976-01-30T00:00:00+00:00,AC-37,120,1976-010,False
1976-02-03T08:09:36+00:00,53721-282,1499,1976-011,False
1976-02-04T06:00:00+00:00,M-3C-3,5263,1976-F01,True
1976-02-05T14:24:00+00:00,64653-174,1482,1976-012,False
1976-02-11T08:52:48+00:00,77016  -658,115,1976-013,False
1976-02-12T12:57:36+00:00,53731-286,1500,1976-014,False
1976-02-16T08:24:00+00:00,45049-156,1483,1976-015,False
1976-02-19T07:55:12+00:00,182/BIIA-25,1484,1976-016,False
1976-02-19T22:33:36+00:00,603/D120,4090,1976-017,False
1976-02-20T13:55:12+00:00,K 15000-013,1485,1976-018,False
1976-02-29T03:36:00+00:00,N-2(F),1501,1976-019,False
1976-03-10T07:55:12+00:00,78026  -666,1486,1976-020,False
1976-03-11T19:40:48+00:00,78031  -575,2429,1976-021,False
1976-03-12T13:26:24+00:00,53746-310,1502,1976-022,False
1976-03-15T01:26:24+00:00,23C-12 (3C-30),1503,1976-023,False
1976-03-16T17:16:48+00:00,78026  -387,1509,1976-024,False
1976-03-18T09:21:36+00:00,78026  -222,2430,1976-025,False
1976-03-19T19:26:24+00:00,76029  -558,2431,1976-026,False
1976-03-22T18:14:24+00:00,24B-18 (3B-52),1164,1976-027,False
1976-03-26T14:52:48+00:00,77016  -656,1442,1976-028,False
1976-03-26T22:48:00+00:00,610/D121,1510,1976-029,False
1976-03-31T12:43:12+00:00,76029  -838,672,1976-030,False
1976-04-06T04:19:12+00:00,53731-280,2432,1976-031,False
1976-04-07T13:12:00+00:00,76041  -369,2433,1976-032,False
1976-04-09T08:24:00+00:00,77016  -217,1165,1976-033,False
1976-04-13T17:16:48+00:00,51019-154,1897,1976-034,False
1976-04-22T20:52:48+00:00,608/D122,4240,1976-035,False
1976-04-28T09:36:00+00:00,76041  -784,4072,1976-036,False
1976-04-28T13:26:24+00:00,53746-301,4172,1976-037,False
1976-04-30T19:12:00+00:00,59F,1511,1976-038,False
1976-05-04T07:55:12+00:00,609/D123,2434,1976-039,False
1976-05-05T07:55:12+00:00,77016  -660,1898,1976-040,False
1976-05-12T18:00:00+00:00,77016  -598,1512,1976-041,False
1976-05-13T22:33:36+00:00,AC-38,976,1976-042,False
1976-05-15T13:26:24+00:00,76042  -388,2435,1976-043,False
1976-05-18T11:02:24+00:00,29519-182,1899,1976-044,False
1976-05-20T09:07:12+00:00,77016  -219,2436,1976-045,False
1976-05-21T06:57:36+00:00,76042  -022,1436,1976-046,False
1976-05-22T07:40:48+00:00,S179CR,1513,1976-047,False
1976-05-26T09:07:12+00:00,77016  -659,1900,1976-048,False
1976-05-28T15:07:12+00:00,53716-328,1901,1976-049,False
1976-06-02T20:52:48+00:00,34B-5  (3B-55),2437,1976-050,False
1976-06-02T22:33:36+00:00,53731-283,977,1976-051,False
1976-06-08T06:57:36+00:00,77016  -657,4173,1976-052,False
1976-06-10T00:14:24+00:00,601/D124,1514,1976-053,False
1976-06-15T13:12:00+00:00,53731-277,1515,1976-054,False
1976-06-16T13:12:00+00:00,77016  -654,1902,1976-055,False
1976-06-19T16:04:48+00:00,53731-276,1437,1976-056,False
1976-06-22T18:00:00+00:00,290-02,2438,1976-057,False
1976-06-24T07:12:00+00:00,78026  -220,2439,1976-058,False
1976-06-26T03:07:12+00:00,23C-10 (3C-28),1516,1976-059,False
1976-06-29T07:26:24+00:00,77016  -661,1903,1976-060,False
1976-06-29T08:09:36+00:00,53731-284,1517,1976-061,False
1976-07-01T08:09:36+00:00,77016  -594,4073,1976-062,False
1976-07-02T10:33:36+00:00,67012-101T,4174,1976-063,False
1976-07-06T12:14:24+00:00,F 15000-034,2440,1976-064,False
1976-07-08T18:28:48+00:00,23D-14,978,1976-065,False
1976-07-08T21:07:12+00:00,53716-324,1518,1976-067,False
1976-07-08T23:31:12+00:00,611/D125,4094,1976-066,False
1976-07-14T09:07:12+00:00,78026  -221,1904,1976-068,False
1976-07-15T13:12:00+00:00,53746-304,1519,1976-069,False
1976-07-21T10:19:12+00:00,53731-266,4095,1976-070,False
1976-07-21T15:07:12+00:00,45012-102T,2441,1976-071,False
1976-07-22T15:36:00+00:00,78026  -958,1438,1976-072,False
1976-07-22T22:04:48+00:00,AC-40,979,1976-073,False
1976-07-23T15:50:24+00:00,76029  -556,1520,1976-074,False
1976-07-27T05:16:48+00:00,53746-307,1155,1976-075,False
1976-07-27T12:00:00+00:00,53746-316,2442,1976-076,False
1976-07-29T17:02:24+00:00,605/D126,1521,1976-077,False
1976-07-29T20:09:36+00:00,53716-329,253,1976-078,False
1976-08-04T13:40:48+00:00,78026  -668,1156,1976-079,False
1976-08-06T22:19:12+00:00,34B-6  (3B-56),254,1976-080,False
1976-08-09T15:07:12+00:00,288-02,4074,1976-081,False
1976-08-12T13:26:24+00:00,76042  -241,1157,1976-082,False
1976-08-18T09:36:00+00:00,64619-184,2443,1976-083,False
1976-08-26T11:02:24+00:00,29519-183,1158,1976-084,False
1976-08-27T14:38:24+00:00,78026  -385,255,1976-085,False
1976-08-28T09:07:12+00:00,76042  -690,2444,1976-086,False
1976-08-30T11:45:36+00:00,701-07,1439,1976-087,False
1976-09-01T03:21:36+00:00,76041  -576,238,1976-088,False
1976-09-01T21:07:12+00:00,S197C,1159,1976-089,False
1976-09-03T09:21:36+00:00,78026  -665,2445,1976-090,False
1976-09-11T07:55:12+00:00,172,124,1976-091,False
1976-09-11T18:28:48+00:00,289-01,2446,1976-092,False
1976-09-15T09:50:24+00:00,E 15000-069,1160,1976-093,False
1976-09-15T18:43:12+00:00,24B-17 (3B-51),2447,1976-094,False
1976-09-21T11:45:36+00:00,78026  -862,1440,1976-095,False
1976-09-22T09:36:00+00:00,76042  -240,2448,1976-096,False
1976-09-24T14:52:48+00:00,78026  -669,1161,1976-097,False
1976-09-29T06:57:36+00:00,53716-333,4250,1976-098,False
1976-10-04T11:02:24+00:00,E 15000-056,5375,1976-F02,True
1976-10-10T09:36:00+00:00,78026  -664,1777,1976-099,False
1976-10-14T17:45:36+00:00,E 15000-035,1441,1976-100,False
1976-10-14T22:48:00+00:00,614/D127,249,1976-101,False
1976-10-15T23:02:24+00:00,76041  -370,250,1976-102,False
1976-10-17T18:00:00+00:00,45051-109,2449,1976-103,False
1976-10-21T16:48:00+00:00,67011-111,4251,1976-104,False
1976-10-22T09:07:12+00:00,78026  -600,251,1976-105,False
1976-10-25T14:24:00+00:00,78026  -686,1162,1976-106,False
1976-10-26T14:52:48+00:00,290-01,252,1976-107,False
1976-10-29T12:43:12+00:00,53772-414,4252,1976-108,False
1976-11-01T11:16:48+00:00,78026  -223,4075,1976-109,False
1976-11-10T09:07:12+00:00,701-08,5264,1976-F03,True
1976-11-11T10:48:00+00:00,78026  -673,2450,1976-110,False
1976-11-23T16:33:36+00:00,E 15000-052,1163,1976-111,False
1976-11-25T04:04:48+00:00,E 15000-153,4239,1976-112,False
1976-11-26T14:24:00+00:00,45012-102,2451,1976-113,False
1976-11-29T16:04:48+00:00,E 15000-071,1894,1976-114,False
1976-12-02T00:14:24+00:00,53731-273,4170,1976-115,False
1976-12-02T02:38:24+00:00,78026  -597,4091,1976-116,False
1976-12-07T04:33:36+00:00,CZ2C-3   (5),1434,1976-117,False
1976-12-07T10:19:12+00:00,53716-330,2452,1976-118,False
1976-12-09T10:04:48+00:00,76042  -238,1895,1976-119,False
1976-12-09T19:55:12+00:00,53719-153,1504,1976-120,False
1976-12-15T01:26:24+00:00,289-02,2453,1976-121,False
1976-12-15T13:55:12+00:00,53782-426,2454,1976-122,False
1976-12-17T09:36:00+00:00,78026  -674,2455,1976-123,False
1976-12-17T12:00:00+00:00,53721-255,1896,1976-124,False
1976-12-19T18:14:24+00:00,23D-15,1435,1976-125,False
1976-12-27T12:00:00+00:00,45023-301T,4092,1976-126,False
1976-12-28T06:43:12+00:00,76042  -602,2456,1976-127,False
1976-12-28T07:55:12+00:00,65072-415,1780,1976-128,False
1977-01-06T09:36:00+00:00,78026  -675,4171,1977-001,False
1977-01-06T23:16:48+00:00,76042  -390,4093,1977-002,False
1977-01-20T08:24:00+00:00,78026  -224,2457,1977-003,False
1977-01-20T20:09:36+00:00,53719-155,121,1977-004,False
1977-01-28T00:43:12+00:00,613/D128,1505,1977-005,False
1977-02-02T12:28:48+00:00,53746-306,1776,1977-006,False
1977-02-06T06:00:00+00:00,23C-5  (3C-23),2458,1977-007,False
1977-02-07T16:04:48+00:00,E 15000-092,1148,1977-008,False
1977-02-09T11:31:12+00:00,78026  -667,2459,1977-009,False
1977-02-11T14:52:48+00:00,76041  -577,239,1977-010,False
1977-02-15T11:02:24+00:00,53721-261,1426,1977-011,False
1977-02-19T05:16:48+00:00,M-3H-1,2460,1977-012,False
1977-02-21T17:16:48+00:00,47182-428,240,1977-013,False
1977-02-22T09:21:36+00:00,78026  -672,5376,1977-F01,True
1977-02-23T08:52:48+00:00,N-3(F),241,1977-014,False
1977-02-26T21:21:36+00:00,77052  -391,242,1977-015,False
1977-03-03T10:33:36+00:00,77052  -023,669,1977-016,False
1977-03-10T11:02:24+00:00,78026  -670,1149,1977-017,False
1977-03-10T23:16:48+00:00,612/D129,243,1977-018,False
1977-03-13T18:43:12+00:00,24B-19 (3B-54),2461,1977-019,False
1977-03-17T08:24:00+00:00,76042  -235,1427,1977-020,False
1977-03-24T11:45:36+00:00,78026  -599,4238,1977-021,False
1977-03-24T22:04:48+00:00,53749-159,2462,1977-022,False
1977-03-29T23:02:24+00:00,53749-168,1150,1977-023,False
1977-04-05T02:09:36+00:00,78033  -348,244,1977-024,False
1977-04-05T10:33:36+00:00,45739-186,1775,1977-025,False
1977-04-07T08:52:48+00:00,78026  -671,1151,1977-026,False
1977-04-11T01:40:48+00:00,E 15000-160,2463,1977-027,False
1977-04-20T09:07:12+00:00,76042  -236,4068,1977-028,False
1977-04-20T10:19:12+00:00,617/D130,245,1977-029,False
1977-04-26T14:38:24+00:00,E 15000-031,2464,1977-030,False
1977-04-27T03:36:00+00:00,53731-287,2465,1977-031,False
1977-04-28T09:07:12+00:00,76026  -604,2466,1977-032,False
1977-05-05T13:55:12+00:00,76042  -687,1152,1977-033,False
1977-05-12T14:24:00+00:00,23C-14 (3C-32),122,1977-034,False
1977-05-17T10:04:48+00:00,76042  -688,670,1977-035,False
1977-05-19T16:33:36+00:00,53719-156,246,1977-036,False
1977-05-23T12:14:24+00:00,51026-502,1428,1977-037,False
1977-05-23T18:14:24+00:00,5507A/2807,2467,1977-038,False
1977-05-25T11:02:24+00:00,53749-163,123,1977-039,False
1977-05-26T06:57:36+00:00,78018  -034,2468,1977-040,False
1977-05-26T21:50:24+00:00,AC-39,247,1977-041,False
1977-05-30T22:33:36+00:00,53749-161,2469,1977-042,False
1977-05-31T07:26:24+00:00,76042  -237,1153,1977-043,False
1977-06-05T02:52:48+00:00,183,2470,1977-044,False
1977-06-08T13:55:12+00:00,76042  -689,4069,1977-045,False
1977-06-10T07:55:12+00:00,78026  -863,2471,1977-046,False
1977-06-16T01:55:12+00:00,D 15000-162,248,1977-047,False
1977-06-16T10:48:00+00:00,616/D131,1588,1977-048,False
1977-06-17T03:36:00+00:00,47182-422,671,1977-049,False
1977-06-17T07:26:24+00:00,45046-501,2472,1977-050,False
1977-06-18T10:33:36+00:00,64619-185,1154,1977-051,False
1977-06-22T07:55:12+00:00,76042  -691,1429,1977-052,False
1977-06-23T08:24:00+00:00,65F,1589,1977-053,False
1977-06-24T05:45:36+00:00,76041  -580,1590,1977-054,False
1977-06-24T10:33:36+00:00,45052-102-2L,983,1977-055,False
1977-06-27T18:28:48+00:00,23D-17,2473,1977-056,False
1977-06-29T18:28:48+00:00,77016  -382,1782,1977-057,False
1977-06-30T13:55:12+00:00,76042  -239,1884,1977-058,False
1977-07-01T11:45:36+00:00,53749-162,1591,1977-059,False
1977-07-04T22:19:12+00:00,53746-303,1885,1977-060,False
1977-07-07T07:26:24+00:00,76041  -367,1592,1977-061,False
1977-07-08T17:31:12+00:00,53731-262,1593,1977-062,False
1977-07-12T09:07:12+00:00,76042  -692,1430,1977-063,False
1977-07-13T05:02:24+00:00,53716-331,984,1977-064,False
1977-07-14T10:33:36+00:00,618/D132,1594,1977-065,False
1977-07-17T09:07:12+00:00,293-02,2474,1977-066,False
1977-07-19T08:38:24+00:00,53721-264,1886,1977-067,False
1977-07-20T04:48:00+00:00,77052  -609,1595,1977-068,False
1977-07-20T07:40:48+00:00,76042  -693,2475,1977-069,False
1977-07-22T10:04:48+00:00,53731-267,1887,1977-070,False
1977-07-23T21:21:36+00:00,291-01,1596,1977-071,False
1977-07-27T18:00:00+00:00,E 15000-082,4070,1977-072,False
1977-07-29T07:55:12+00:00,77052  -244,2476,1977-073,False
1977-08-03T13:55:12+00:00,D 15000-113,1888,1977-074,False
1977-08-04T22:04:48+00:00,293-01,5377,1977-F02,True
1977-08-10T10:33:36+00:00,76042  -694,5378,1977-F03,True
1977-08-12T06:28:48+00:00,AC-45,1889,1977-075,False
1977-08-20T14:24:00+00:00,23E-7/TC-7,985,1977-076,False
1977-08-24T07:12:00+00:00,51052-103T,1431,1977-077,False
1977-08-24T14:24:00+00:00,77052  -695,2477,1977-078,False
1977-08-24T18:14:24+00:00,53716-326,1597,1977-079,False
1977-08-25T23:45:36+00:00,615/D133,1598,1977-080,False
1977-08-27T10:04:48+00:00,78018  -110,1890,1977-081,False
