OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036AFM,2025-04-02T14:21:16.602912,15.03370518,.0022421,74.0026,47.8142,235.5022,124.4050,0,U,34989,999,84312,.70129E-2,.97106E-3,0
COSMOS 2251 DEB,1993-036AFN,2025-03-29T12:05:34.416384,14.41556874,.0015939,74.0496,9.7232,145.9534,214.2648,0,U,34990,999,83624,.85658E-3,.2764E-4,0
COSMOS 2251 DEB,1993-036AFV,2025-04-02T05:56:04.214400,14.42657743,.0096114,73.8829,69.1249,97.7421,263.4661,0,U,34997,999,67073,.25246E-2,.8858E-4,0
COSMOS 2251 DEB,1993-036AFW,2025-04-02T12:29:52.848384,14.47975505,.002145,74.0100,277.0195,125.5563,265.8186,0,U,34998,999,83739,.11801E-2,.4368E-4,0
COSMOS 2251 DEB,1993-036AFY,2025-04-01T19:40:44.671872,15.04709049,.0040923,74.0269,16.3834,166.8189,193.4081,0,U,35000,999,84631,.41018E-2,.59295E-3,0
COSMOS 2251 DEB,1993-036AFZ,2025-04-01T17:44:40.735104,14.45188753,.0080161,74.0198,227.5078,69.0654,291.9059,0,U,35012,999,83877,.31281E-3,.1112E-4,0
COSMOS 2251 DEB,1993-036AGB,2025-04-02T12:15:54.778752,14.69195431,.0011399,73.9991,179.0338,18.3852,341.7728,0,U,35014,999,67596,.28457E-2,.16785E-3,0
COSMOS 2251 DEB,1993-036AGC,2025-04-01T01:23:54.269664,14.44941274,.007795,73.9529,354.2918,278.2945,142.7991,0,U,35015,999,61745,.13582E-2,.4887E-4,0
COSMOS 2251 DEB,1993-036AGD,2025-04-02T06:30:58.256640,14.34362068,.0113675,73.9328,43.7280,14.1132,55.2032,0,U,35016,999,83133,.10273E-2,.308E-4,0
COSMOS 2251 DEB,1993-036AGF,2025-04-02T11:10:55.998624,13.66259425,.0347545,73.9789,168.3871,129.6562,233.5769,0,U,35018,999,79712,.23826E-2,.2962E-4,0
COSMOS 2251 DEB,1993-036AGH,2025-03-30T08:06:32.533056,14.62165488,.0091449,74.0515,331.7723,153.6658,206.9202,0,U,35020,999,84475,.29838E-3,.1562E-4,0
COSMOS 2251 DEB,1993-036AGK,2025-04-02T06:28:17.993280,14.59391500,.0049125,74.0252,87.9232,346.6530,13.3331,0,U,35022,999,55429,.1065E-2,.5102E-4,0
COSMOS 2251 DEB,1993-036AGL,2025-04-02T00:36:58.303584,14.85789422,.0044226,74.0438,2.0924,154.2504,217.7681,0,U,35023,999,84486,.21873E-2,.19378E-3,0
COSMOS 2251 DEB,1993-036AGN,2025-04-02T13:32:39.712992,14.71119538,.0085958,73.9395,200.2486,173.1621,187.0746,0,U,35025,999,84903,.1105E-2,.7174E-4,0
COSMOS 2251 DEB,1993-036AGP,2025-04-01T05:35:07.594656,14.53419051,.0085276,74.0446,81.0590,259.8103,111.4877,0,U,35026,999,84431,.13759E-3,.569E-5,0
COSMOS 2251 DEB,1993-036AGR,2025-04-01T02:25:20.028864,14.56267471,.0085036,74.0397,35.9801,235.2992,137.4100,0,U,35028,999,84564,.17542E-3,.783E-5,0
COSMOS 2251 DEB,1993-036AGU,2025-04-02T10:57:10.892448,14.37955001,.0019196,74.0407,7.6130,170.6716,189.4799,0,U,35031,999,61628,.33907E-3,.1001E-4,0
COSMOS 2251 DEB,1993-036AGV,2025-04-02T09:45:13.716864,14.56038630,.0069683,73.8506,136.0283,34.1922,338.0888,0,U,35032,999,83969,.13574E-2,.6152E-4,0
COSMOS 2251 DEB,1993-036AGW,2025-03-31T20:26:08.227104,14.49303330,.0015041,74.0266,297.4211,111.1845,249.0924,0,U,35033,999,62218,.10886E-2,.4136E-4,0
COSMOS 2251 DEB,1993-036AHA,2025-04-01T00:04:00.066720,15.06933975,.0030206,73.9869,320.3956,180.3125,179.8052,0,U,35037,999,63301,.36294E-2,.55208E-3,0
COSMOS 2251 DEB,1993-036AHB,2025-04-02T02:53:40.372224,14.23357509,.0115154,74.1065,139.2907,194.3318,196.2297,0,U,35038,999,81944,.22575E-2,.546E-4,0
COSMOS 2251 DEB,1993-036AHG,2025-03-31T13:16:08.193504,14.63684576,.0117542,73.9559,184.6365,88.0504,273.4119,0,U,35043,999,82737,.50725E-2,.29279E-3,0
COSMOS 2251 DEB,1993-036AHJ,2025-04-01T20:42:12.369024,13.99711449,.0180795,73.7184,142.5678,62.5509,299.3877,0,U,35045,999,81076,.69844E-3,.1152E-4,0
COSMOS 2251 DEB,1993-036AHP,2025-03-31T01:31:57.368352,14.40913720,.0018515,74.0414,359.5167,156.0377,204.1644,0,U,35060,999,83544,.58799E-3,.1865E-4,0
COSMOS 2251 DEB,1993-036AHQ,2025-04-01T05:38:48.028704,14.65364271,.0045395,74.0458,78.1036,257.2618,102.3475,0,U,35061,999,84829,.13342E-2,.7294E-4,0
COSMOS 2251 DEB,1993-036AHR,2025-04-01T23:45:48.091680,14.20895979,.0131635,74.0809,189.1403,253.8102,104.8524,0,U,35062,999,81878,.28816E-2,.6784E-4,0
COSMOS 2251 DEB,1993-036AHU,2025-04-01T07:50:21.194016,14.44745288,.0020304,74.0205,310.7271,142.1570,218.1019,0,U,35065,999,64661,.68119E-3,.2344E-4,0
COSMOS 2251 DEB,1993-036AJA,2025-04-02T09:44:43.541664,14.97590387,.0077387,73.9364,333.9332,289.5076,69.7761,0,U,35071,999,63722,.11272E-2,.13993E-3,0
COSMOS 2251 DEB,1993-036AJC,2025-04-01T08:55:06.674592,14.85377552,.0025788,74.0050,124.2399,303.6766,56.1954,0,U,35073,999,63670,.30192E-2,.26213E-3,0
COSMOS 2251 DEB,1993-036AJJ,2025-03-31T16:27:47.162592,14.96122470,.0026099,74.0119,239.6322,27.5868,332.6695,0,U,35280,999,83870,.59995E-2,.68608E-3,0
COSMOS 2251 DEB,1993-036AJN,2025-04-01T13:17:42.779040,14.37986746,.0016597,74.0516,14.1494,162.6093,10.6521,0,U,35284,999,61857,.33056E-3,.975E-5,0
COSMOS 2251 DEB,1993-036AJR,2025-04-02T01:21:42.554592,14.36123200,.0018483,74.0325,24.0294,189.7290,181.8853,0,U,35287,999,83236,.26662E-3,.752E-5,0
COSMOS 2251 DEB,1993-036AJS,2025-04-02T10:04:38.419968,14.62042993,.0037484,73.9497,145.8706,71.0577,289.4646,0,U,35288,999,84157,.15686E-2,.793E-4,0
COSMOS 2251 DEB,1993-036AJU,2025-04-01T00:46:09.445728,14.72452814,.0009499,74.0109,200.8103,6.4462,353.6830,0,U,35290,999,84185,.36704E-2,.23349E-3,0
COSMOS 2251 DEB,1993-036AKA,2025-04-02T04:53:59.905248,14.92446386,.0009941,74.0335,175.6442,328.7575,31.3015,0,U,35432,999,83679,.40114E-2,.41379E-3,0
COSMOS 2251 DEB,1993-036AKB,2025-03-30T17:38:23.176608,14.34278620,.0027376,74.0367,89.1553,211.0982,322.6575,0,U,35433,999,82895,.47824E-3,.1322E-4,0
COSMOS 2251 DEB,1993-036AKC,2025-04-02T07:36:56.466144,14.24731944,.0088184,74.0412,312.4576,85.4114,275.7099,0,U,35434,999,82493,.10971E-2,.2636E-4,0
COSMOS 2251 DEB,1993-036AKD,2025-04-01T16:24:31.004352,14.70408182,.0014716,74.0105,242.4364,41.3357,330.2886,0,U,35435,999,83781,.35711E-2,.21692E-3,0
COSMOS 2251 DEB,1993-036AKH,2025-03-31T14:36:03.055680,13.91169338,.0246301,74.0194,212.9119,78.8177,295.9576,0,U,35439,999,80397,.25989E-2,.4164E-4,0
COSMOS 2251 DEB,1993-036AKJ,2025-04-01T23:13:34.127040,14.66908298,.0073133,74.0185,340.5308,186.8694,173.1481,0,U,35440,999,84581,.65731E-3,.3795E-4,0
COSMOS 2251 DEB,1993-036AKK,2025-04-01T15:53:46.658976,14.57862692,.0036295,74.1382,61.9921,21.7132,338.5561,0,U,35441,999,83707,.34914E-2,.16149E-3,0
COSMOS 2251 DEB,1993-036AKL,2025-04-02T02:07:27.177600,14.74203748,.0005064,74.0304,240.1311,353.3818,6.7287,0,U,35442,999,83588,.46228E-2,.30648E-3,0
COSMOS 2251 DEB,1993-036AKM,2025-04-02T01:21:34.898688,14.75633496,.0122172,73.9918,118.4880,323.4919,35.7968,0,U,35443,999,83098,.49322E-2,.38205E-3,0
COSMOS 2251 DEB,1993-036AKP,2025-03-30T21:27:58.452192,14.54564859,.0158262,74.0379,67.6727,221.2354,137.6770,0,U,35445,999,83589,.18343E-2,.9235E-4,0
COSMOS 2251 DEB,1993-036AKQ,2025-03-31T06:11:04.955136,14.54295070,.0077658,74.0445,82.9946,266.6775,92.5502,0,U,35446,999,84279,.24133E-3,.1034E-4,0
COSMOS 2251 DEB,1993-036AKS,2025-03-28T15:09:39.023424,14.52109818,.0009939,73.9043,222.4186,84.7286,275.5008,0,U,35448,999,83631,.18481E-2,.7468E-4,0
COSMOS 2251 DEB,1993-036AKV,2025-03-30T19:54:31.490496,15.15160365,.0057456,73.9368,287.7952,231.7241,127.8778,0,U,35451,999,86039,.16719E-2,.32801E-3,0
COSMOS 2251 DEB,1993-036AKX,2025-03-31T19:57:25.507008,14.36635654,.0072604,74.0070,131.9814,322.1707,37.4355,0,U,35453,999,82542,.1222E-2,.3681E-4,0
COSMOS 2251 DEB,1993-036AKZ,2025-04-02T14:28:17.419296,14.46750284,.0108871,74.0302,50.7794,218.3093,141.0298,0,U,35455,999,82865,.1988E-2,.7724E-4,0
COSMOS 2251 DEB,1993-036ALA,2025-04-01T03:54:27.216864,14.63379032,.0072597,73.9544,252.7342,160.4491,199.9487,0,U,35456,999,62129,.42028E-2,.22613E-3,0
COSMOS 2251 DEB,1993-036ALD,2025-04-02T07:18:21.027456,14.36954077,.0017345,73.8712,299.9844,294.4624,65.4719,0,U,35459,999,54706,.44225E-3,.1285E-4,0
COSMOS 2251 DEB,1993-036ALG,2025-03-31T03:18:40.690944,14.27357116,.0088003,74.0407,13.9108,114.0226,247.0165,0,U,35462,999,62717,.23357E-2,.5943E-4,0
COSMOS 2251 DEB,1993-036ALK,2025-04-01T00:30:53.273088,14.43348203,.0065869,73.9983,313.5677,175.7258,184.4477,0,U,35465,999,83551,.66116E-3,.2262E-4,0
COSMOS 2251 DEB,1993-036ALP,2025-03-31T10:08:47.508576,14.49495475,.0077607,74.0159,145.5286,1.4371,358.6996,0,U,35469,999,84397,.19169E-3,.734E-5,0
COSMOS 2251 DEB,1993-036ALV,2025-04-01T07:05:36.979296,14.63875055,.0024889,74.0235,298.5931,84.2186,276.1818,0,U,35475,999,61872,.26654E-2,.13992E-3,0
COSMOS 2251 DEB,1993-036ALW,2025-04-02T10:25:23.323008,14.69049104,.0019541,73.9801,197.3255,259.7588,220.9057,0,U,35476,999,84145,.33778E-2,.1991E-3,0
COSMOS 2251 DEB,1993-036ALX,2025-03-29T17:14:23.639424,13.82614632,.0279725,73.9022,257.0364,311.7623,45.9890,0,U,35580,999,58689,.16926E-2,.2454E-4,0
COSMOS 2251 DEB,1993-036AMA,2025-04-01T18:11:49.384608,13.54768590,.038422,73.9165,265.0440,337.1560,21.2839,0,U,35583,999,78958,.59473E-3,.631E-5,0
COSMOS 2251 DEB,1993-036AMC,2025-04-02T14:57:06.475968,13.74195347,.0310289,73.9743,52.2955,16.3074,156.9459,0,U,35585,999,60571,.68067E-2,.907E-4,0
COSMOS 2251 DEB,1993-036AMD,2025-04-02T10:02:59.156736,13.51686790,.0404982,74.0229,349.7557,277.5968,200.8219,0,U,35586,999,56945,.78279E-3,.832E-5,0
COSMOS 2251 DEB,1993-036AME,2025-04-01T13:49:13.463328,14.70456435,.0102034,74.0063,194.9466,85.4594,275.8224,0,U,35587,999,62594,.44684E-3,.2902E-4,0
COSMOS 2251 DEB,1993-036AML,2025-04-02T05:18:56.907072,14.24273350,.0103623,74.0860,26.0394,99.9460,261.3401,0,U,35593,999,81440,.19363E-2,.4704E-4,0
COSMOS 2251 DEB,1993-036AMM,2025-04-02T10:21:50.101632,14.80543964,.0036948,73.8092,257.5018,57.7964,302.6785,0,U,35594,999,84413,.29817E-2,.23164E-3,0
COSMOS 2251 DEB,1993-036AMV,2025-04-02T11:03:28.178784,15.25356347,.0108082,74.0007,4.5826,140.9613,336.7740,0,U,35602,999,86203,.7996E-3,.23912E-3,0
COSMOS 2251 DEB,1993-036AMY,2025-04-02T12:12:01.891008,14.92904275,.0037637,73.8807,144.0140,126.8277,233.6368,0,U,35605,999,62142,.56236E-2,.59597E-3,0
COSMOS 2251 DEB,1993-036AMZ,2025-04-02T14:19:26.746176,13.40637136,.0457265,73.8115,55.6048,300.2129,55.4432,0,U,35606,999,57633,.19823E-2,.1991E-4,0
COSMOS 2251 DEB,1993-036ANE,2025-04-01T00:25:36.851232,14.65772087,.0028641,74.0218,314.7274,100.5240,259.9157,0,U,35611,999,83535,.32277E-2,.1772E-3,0
COSMOS 2251 DEB,1993-036ANH,2025-04-02T06:41:31.873632,14.63744688,.0080213,73.9577,99.5640,9.6423,350.6260,0,U,35614,999,84002,.20619E-2,.11246E-3,0
COSMOS 2251 DEB,1993-036ANL,2025-03-31T23:54:30.860928,14.41851243,.0073773,73.9667,205.1555,57.5198,303.3060,0,U,35645,999,83530,.32811E-2,.11077E-3,0
COSMOS 2251 DEB,1993-036ANM,2025-04-02T09:53:29.082624,13.40283632,.046395,73.8684,99.4313,252.5407,176.3209,0,U,35646,999,78450,.13279E-2,.1341E-4,0
COSMOS 2251 DEB,1993-036ANN,2025-04-02T13:57:29.643840,14.42167740,.0050183,74.0234,46.7635,211.0341,148.7848,0,U,35647,999,63998,.14455E-2,.4807E-4,0
COSMOS 2251 DEB,1993-036ANR,2025-04-01T22:40:11.577216,14.75808694,.0022971,74.0473,159.8865,294.2323,238.7977,0,U,35650,999,83866,.22516E-2,.15505E-3,0
COSMOS 2251 DEB,1993-036APB,2025-04-01T17:00:17.665056,14.48912889,.0017646,74.0404,251.5299,104.0475,267.5898,0,U,35660,999,62176,.91842E-3,.3458E-4,0
COSMOS 2251 DEB,1993-036APC,2025-04-02T08:12:45.470880,14.82220375,.0096604,74.0142,224.8416,33.2742,327.4457,0,U,35661,999,84094,.1223E-2,.10563E-3,0
COSMOS 2251 DEB,1993-036APE,2025-03-13T22:34:11.051616,14.60943811,.0012503,73.9799,290.2609,110.5686,249.6823,0,U,35663,999,82853,.2797E-2,.13716E-3,0
COSMOS 2251 DEB,1993-036APJ,2025-04-01T17:46:50.697120,14.57245523,.0020771,74.0579,264.9609,32.7657,327.4790,0,U,35667,999,67085,.18735E-2,.8475E-4,0
COSMOS 2251 DEB,1993-036APK,2025-04-02T10:31:09.527808,14.63009960,.008435,74.0485,348.2457,160.4397,200.0041,0,U,35668,999,83927,.4357E-3,.232E-4,0
COSMOS 2251 DEB,1993-036APL,2025-03-30T01:00:28.923552,13.56445058,.0389369,73.8569,219.4775,15.6564,345.6190,0,U,35669,999,57294,.10428E-2,.1178E-4,0
COSMOS 2251 DEB,1993-036APM,2025-04-02T14:02:01.586112,14.86360010,.0040928,73.8955,217.2576,240.9828,118.7247,0,U,35670,999,84046,.32161E-2,.28877E-3,0
COSMOS 2251 DEB,1993-036APN,2025-04-02T13:44:41.083008,14.47861954,.0039716,74.0197,195.6643,69.8976,301.8485,0,U,35671,999,83084,.40843E-3,.15E-4,0
COSMOS 2251 DEB,1993-036APR,2025-04-02T09:14:06.822816,14.50858164,.0103204,74.0608,75.3877,189.1699,170.7582,0,U,35674,999,82418,.19854E-2,.8368E-4,0
COSMOS 2251 DEB,1993-036APW,2025-04-02T10:13:08.404608,13.79497186,.0293585,74.0084,9.5492,272.5286,84.2262,0,U,35701,999,58650,.23935E-2,.338E-4,0
COSMOS 2251 DEB,1993-036APY,2025-04-02T12:39:53.794944,14.85868112,.007464,74.0433,189.5349,327.8999,31.7645,0,U,35703,999,62835,.1322E-2,.12097E-3,0
COSMOS 2251 DEB,1993-036AQA,2025-04-01T04:34:28.278048,14.62935038,.0030356,74.2788,261.8476,298.1209,61.6892,0,U,35705,999,82178,.49593E-2,.25622E-3,0
COSMOS 2251 DEB,1993-036AQB,2025-04-02T07:42:52.123104,13.65153795,.034905,73.8868,122.8994,219.3720,138.1549,0,U,35706,999,58589,.16162E-2,.1964E-4,0
COSMOS 2251 DEB,1993-036AQG,2025-04-02T10:00:54.770112,14.62865745,.0086159,74.0488,348.0733,156.1882,204.3310,0,U,35711,999,84051,.42601E-3,.2265E-4,0
COSMOS 2251 DEB,1993-036AQM,2025-04-02T09:15:20.782080,14.59635845,.0091164,73.9950,320.7628,224.2483,309.9812,0,U,35716,999,83915,.2023E-3,.987E-5,0
COSMOS 2251 DEB,1993-036AQN,2025-03-26T09:41:04.990272,14.36024474,.0081667,74.1646,334.6325,264.0536,95.1305,0,U,35717,999,70345,.30324E-2,.9142E-4,0
COSMOS 2251 DEB,1993-036AQP,2025-03-28T18:43:46.829568,14.63649069,.0013292,74.0329,268.9650,35.7801,324.4255,0,U,35718,999,62045,.33718E-2,.17573E-3,0
COSMOS 2251 DEB,1993-036AQS,2025-03-31T19:09:37.509120,14.31537515,.0154143,73.9484,287.8737,130.5629,230.9059,0,U,35721,999,54123,.31496E-2,.953E-4,0
COSMOS 2251 DEB,1993-036AQV,2025-04-02T07:03:35.460288,14.57394214,.0062955,74.0333,66.6182,283.5521,75.8635,0,U,35724,999,83821,.63428E-3,.2925E-4,0
COSMOS 2251 DEB,1993-036ARA,2025-04-01T01:33:55.179936,15.11742701,.0026016,74.0177,338.2156,182.2922,246.2294,0,U,35729,999,84349,.42516E-2,.73793E-3,0
COSMOS 2251 DEB,1993-036ARD,2025-04-02T10:15:58.057056,14.63766685,.0078808,74.0402,344.6478,169.5817,190.7008,0,U,35759,999,62413,.48804E-3,.263E-4,0
COSMOS 2251 DEB,1993-036ARR,2025-04-02T06:22:11.246880,14.07415988,.0225782,74.1701,35.1554,40.7297,321.0477,0,U,35771,999,79273,.13469E-1,.28678E-3,0
COSMOS 2251 DEB,1993-036ART,2025-04-02T10:24:27.573408,14.60092248,.0050817,74.0063,107.7678,326.3763,33.4180,0,U,35773,999,83125,.1177E-2,.5737E-4,0
COSMOS 2251 DEB,1993-036ARX,2025-04-02T01:13:30.995616,13.40963391,.0451792,73.7745,9.5185,301.5534,65.6055,0,U,35777,999,76270,.9925E-3,.975E-5,0
COSMOS 2251 DEB,1993-036ASE,2025-04-01T14:33:02.537568,14.49334464,.0041411,74.0395,208.4788,40.1846,320.2363,0,U,35784,999,83062,.53693E-3,.2046E-4,0
COSMOS 2251 DEB,1993-036ASG,2025-04-01T13:57:44.246304,14.62773550,.0039731,74.0157,174.7048,2.4127,357.7223,0,U,35786,999,69673,.14751E-2,.7587E-4,0
COSMOS 2251 DEB,1993-036ASK,2025-04-02T05:27:34.280640,14.35759683,.0048644,74.0402,31.4431,195.8775,164.0856,0,U,35789,999,57574,.23527E-3,.663E-5,0
COSMOS 2251 DEB,1993-036ASP,2025-04-02T13:44:37.962240,14.71792881,.0009218,74.0431,196.6249,340.9375,30.4580,0,U,35793,999,62050,.35203E-2,.22051E-3,0
COSMOS 2251 DEB,1993-036ASW,2025-04-02T10:02:35.517696,13.87319852,.0260926,73.8423,125.5780,256.2116,100.9850,0,U,35824,999,80699,.2035E-2,.3109E-4,0
COSMOS 2251 DEB,1993-036ASX,2025-03-17T16:08:40.165440,13.69747941,.035718,74.1008,226.0986,25.8208,336.0259,0,U,35825,999,79431,.106E-2,.1432E-4,0
COSMOS 2251 DEB,1993-036ATB,2025-03-31T16:14:44.956608,14.69305844,.0010994,74.0304,237.5088,20.5270,339.6340,0,U,35829,999,84006,.35436E-2,.20974E-3,0
COSMOS 2251 DEB,1993-036ATC,2025-04-02T11:30:48.989952,14.21992871,.0119508,73.8681,8.3985,27.0113,333.7183,0,U,35830,999,57647,.53248E-2,.12647E-3,0
COSMOS 2251 DEB,1993-036ATG,2025-04-01T15:17:13.629984,14.12722124,.0111766,73.9329,38.3998,250.9919,284.7389,0,U,35834,999,62660,.52494E-3,.1007E-4,0
COSMOS 2251 DEB,1993-036ATH,2025-03-29T22:37:56.384544,13.81712333,.0298971,74.0652,341.4585,182.2578,177.7221,0,U,35835,999,79857,.15125E-2,.225E-4,0
COSMOS 2251 DEB,1993-036ATJ,2025-04-02T07:11:09.382560,14.64787808,.0028719,74.0365,304.4920,77.2030,283.2344,0,U,35836,999,59787,.28191E-2,.1513E-3,0
COSMOS 2251 DEB,1993-036ATK,2025-03-31T18:24:44.860032,13.60670507,.0424278,73.7264,272.4772,228.8718,139.5729,0,U,35837,999,54491,.70194E-2,.9622E-4,0
COSMOS 2251 DEB,1993-036ATM,2025-04-02T10:08:16.153152,15.03730357,.0023532,74.2248,129.5538,346.9549,73.7399,0,U,35839,999,84707,.49028E-2,.68291E-3,0
COSMOS 2251 DEB,1993-036ATN,2025-03-31T18:38:05.413920,14.34564632,.0120258,73.9320,271.4234,227.8077,131.2818,0,U,35840,999,81616,.32278E-2,.9873E-4,0
COSMOS 2251 DEB,1993-036ATW,2025-04-02T12:52:30.675360,14.49857450,.0084578,74.0255,187.9356,18.0133,353.7423,0,U,35883,999,58701,.44971E-3,.1789E-4,0
COSMOS 2251 DEB,1993-036ATY,2025-04-02T03:33:21.104352,14.36977672,.002489,74.0306,43.3348,192.4562,167.5979,0,U,35885,999,61358,.57307E-3,.1678E-4,0
COSMOS 2251 DEB,1993-036AUB,2025-04-02T10:14:40.974432,14.57049842,.0052694,74.0316,120.2351,314.0274,45.6553,0,U,35888,999,82568,.74741E-3,.3399E-4,0
COSMOS 2251 DEB,1993-036AUD,2025-04-02T10:28:07.742208,14.52869396,.0063412,73.9389,7.0335,189.8283,170.1644,0,U,35890,999,61452,.25582E-2,.10797E-3,0
COSMOS 2251 DEB,1993-036AUE,2025-04-01T05:45:56.914848,15.16020228,.0068897,73.9946,273.6127,109.9763,250.8869,0,U,35891,999,63330,.19123E-2,.3922E-3,0
COSMOS 2251 DEB,1993-036AUG,2025-03-29T08:43:03.670752,15.29320387,.0031147,73.6157,321.7011,195.1578,164.8692,0,U,35893,999,82284,.11409E-1,.344296E-2,0
COSMOS 2251 DEB,1993-036AUJ,2025-03-09T11:16:26.614272,13.99897592,.0211312,74.0472,109.7485,273.0375,84.6598,0,U,35895,999,55116,.15796E-2,.2788E-4,0
COSMOS 2251 DEB,1993-036AUM,2025-04-02T07:31:35.078016,14.89775694,.0091646,73.9920,89.6395,297.3880,122.7303,0,U,35898,999,63015,.14498E-2,.15045E-3,0
COSMOS 2251 DEB,1993-036AUQ,2025-03-30T14:20:04.178976,14.86735331,.0012543,74.0170,182.0691,331.1792,93.8084,0,U,35901,999,82368,.42353E-2,.3792E-3,0
COSMOS 2251 DEB,1993-036AUR,2025-04-02T09:23:59.768736,14.25265706,.0106641,73.9827,335.5574,148.8705,211.8820,0,U,35902,999,57504,.15973E-2,.3965E-4,0
COSMOS 2251 DEB,1993-036AUU,2025-04-02T02:18:14.202144,14.94631785,.0098265,74.0359,5.8385,155.7033,204.8832,0,U,35905,999,84773,.7942E-3,.9445E-4,0
COSMOS 2251 DEB,1993-036AUZ,2025-04-02T07:53:49.702272,14.33926994,.0023159,74.0324,57.7151,205.6883,154.3120,0,U,35959,999,81281,.26004E-3,.701E-5,0
COSMOS 2251 DEB,1993-036AVB,2025-04-01T05:46:17.283648,14.04070012,.0190696,73.9268,293.0357,278.0000,79.9535,0,U,35961,999,59094,.1405E-2,.2589E-4,0
COSMOS 2251 DEB,1993-036AVL,2025-04-01T09:53:43.015488,15.19806028,.0028205,74.0257,344.1014,170.1108,190.0651,0,U,35970,999,83032,.54805E-2,.120563E-2,0
COSMOS 2251 DEB,1993-036AVQ,2025-04-01T17:10:56.604288,15.20664139,.0019348,73.9950,85.7139,263.0666,96.8331,0,U,35974,999,62386,.7726E-2,.174586E-2,0
COSMOS 2251 DEB,1993-036AVR,2025-04-01T15:47:51.349344,14.24527474,.0119167,74.0513,69.7223,213.2325,146.1300,0,U,35975,999,60467,.21252E-2,.5285E-4,0
COSMOS 2251 DEB,1993-036AVV,2025-04-02T13:14:19.421952,14.71037384,.0066478,74.0139,14.1164,211.4865,322.3823,0,U,35979,999,84891,.15526E-2,.9848E-4,0
COSMOS 2251 DEB,1993-036AVW,2025-04-02T02:49:07.472640,14.55515277,.0058289,73.9135,250.0935,79.4450,281.3272,0,U,35980,999,57777,.25828E-2,.11497E-3,0
COSMOS 2251 DEB,1993-036AVY,2025-04-02T10:44:25.278720,14.61030082,.0069272,74.0557,112.9895,247.5916,111.7902,0,U,35982,999,82450,.90833E-3,.4583E-4,0
COSMOS 2251 DEB,1993-036AWD,2025-04-01T16:22:53.325696,14.41278411,.0053697,73.9981,80.6437,266.0244,93.4772,0,U,35987,999,57388,.13624E-2,.4456E-4,0
COSMOS 2251 DEB,1993-036AWF,2025-03-31T04:27:41.436000,14.36698350,.0022787,74.0369,35.4403,186.4604,173.6259,0,U,35989,999,83494,.44921E-3,.1301E-4,0
COSMOS 2251 DEB,1993-036AWK,2025-03-28T18:53:10.707936,14.62851117,.0032006,74.0141,110.7645,355.8493,4.2403,0,U,35993,999,56653,.14583E-2,.7483E-4,0
COSMOS 2251 DEB,1993-036AWN,2025-04-02T02:43:49.763424,15.03384450,.009838,74.0160,266.4156,64.8351,296.3001,0,U,35996,999,68493,.93021E-3,.14052E-3,0
COSMOS 2251 DEB,1993-036AWP,2025-04-02T07:12:23.897376,14.49671010,.0015746,74.0439,305.2005,89.8526,270.4439,0,U,35997,999,67195,.11595E-2,.4442E-4,0
COSMOS 2251 DEB,1993-036AWU,2025-04-02T07:02:27.608640,15.71218381,.0021007,73.9708,101.9521,280.6931,79.1927,0,U,36002,999,63566,.70297E-2,.991583E-2,0
COSMOS 2251 DEB,1993-036AWX,2025-04-02T14:32:36.398976,14.46933693,.0060868,74.0275,209.3086,47.4522,313.1751,0,U,36005,999,83908,.33655E-3,.1223E-4,0
COSMOS 2251 DEB,1993-036AXG,2025-04-01T13:46:43.873824,14.62942799,.0057423,73.7678,198.8738,266.3724,93.0873,0,U,36045,999,4649,.3753E-2,.197E-3,0
COSMOS 2251 DEB,1993-036AXH,2025-04-02T03:30:47.092896,14.63401193,.0061702,74.0162,46.2569,256.1062,115.8628,0,U,36046,999,60277,.97481E-3,.5153E-4,0
COSMOS 2251 DEB,1993-036AXJ,2025-04-02T11:56:32.400672,14.83594221,.0016154,74.0326,122.1064,279.4521,80.4831,0,U,36047,999,62155,.36116E-2,.29945E-3,0
COSMOS 2251 DEB,1993-036AXK,2025-04-02T15:07:47.164800,14.37372909,.0026753,74.0573,46.4024,166.7636,6.6955,0,U,36048,999,81850,.53289E-3,.1572E-4,0
COSMOS 2251 DEB,1993-036AXL,2025-04-01T16:25:41.276064,14.58892998,.0012052,74.0305,246.3490,33.8437,326.3495,0,U,36049,999,81641,.22892E-2,.10722E-3,0
COSMOS 2251 DEB,1993-036AXM,2025-04-01T09:40:57.202176,14.96340857,.0096437,74.0357,351.9461,141.6279,219.1820,0,U,36050,999,63210,.8542E-3,.10598E-3,0
COSMOS 2251 DEB,1993-036AXP,2025-04-02T12:20:51.271584,14.99921391,.0015902,74.0097,153.5723,312.5163,47.4679,0,U,36052,999,82728,.65468E-2,.82403E-3,0
COSMOS 2251 DEB,1993-036AXQ,2025-04-02T11:51:56.131488,14.53352056,.0032648,73.8727,278.9490,276.7674,82.9773,0,U,36053,999,83746,.25253E-2,.1056E-3,0
