OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025AQA,2025-04-02T02:14:58.195104,14.10516565,.0080843,99.1385,160.6276,238.7483,189.5483,0,U,30668,999,92463,.22208E-2,.4033E-4,0
FENGYUN 1C DEB,1999-025AQB,2025-04-01T20:24:32.241888,14.01159772,.0120112,98.6268,42.1297,171.2227,246.6747,0,U,30669,999,91892,.21326E-2,.3371E-4,0
FENGYUN 1C DEB,1999-025AQC,2025-04-01T16:26:55.211136,14.15697518,.0040065,98.7431,141.3305,78.6810,45.5188,0,U,30670,999,93543,.20084E-3,.354E-5,0
FENGYUN 1C DEB,1999-025AQD,2025-04-01T04:00:38.970144,13.94369749,.0126491,99.2658,154.9052,8.2544,52.3064,0,U,30671,999,91632,.17249E-2,.2409E-4,0
FENGYUN 1C DEB,1999-025AQF,2025-04-02T02:28:47.155584,14.03288006,.0052893,98.9500,145.7350,131.7019,284.0531,0,U,30673,999,92960,.24844E-3,.349E-5,0
FENGYUN 1C DEB,1999-025AQG,2025-04-02T07:47:40.621344,14.66854327,.0028293,98.9589,226.8898,22.9248,337.3210,0,U,30674,999,93593,.10558E-1,.59778E-3,0
FENGYUN 1C DEB,1999-025AQH,2025-04-01T18:32:52.507680,14.25206931,.0055789,98.7610,170.8652,188.2532,295.3987,0,U,30675,999,93257,.23007E-2,.5454E-4,0
FENGYUN 1C DEB,1999-025AQJ,2025-04-02T13:29:06.547776,13.72729369,.047708,98.2905,311.6624,17.1354,344.5299,0,U,30676,999,90435,.1505E-2,.3112E-4,0
FENGYUN 1C DEB,1999-025AQK,2025-04-02T02:54:04.006944,14.35893012,.0067245,98.2722,147.2413,246.9476,142.6230,0,U,30677,999,94323,.18608E-2,.5497E-4,0
FENGYUN 1C DEB,1999-025AQL,2025-04-01T07:34:56.714880,14.20079818,.0074625,99.0785,44.6908,240.4013,285.4484,0,U,30678,999,92245,.45769E-2,.9992E-4,0
FENGYUN 1C DEB,1999-025AQM,2025-03-31T19:41:20.327424,13.79294804,.0171681,99.4044,144.5051,34.1300,33.1139,0,U,30679,999,90991,.99753E-3,.1099E-4,0
FENGYUN 1C DEB,1999-025AQN,2025-04-02T02:30:40.451904,13.53958044,.0333502,99.6025,140.9193,88.1445,275.7850,0,U,30680,999,88805,.54775E-2,.5247E-4,0
FENGYUN 1C DEB,1999-025AQR,2025-04-01T23:21:45.566784,13.99080924,.0143961,99.4318,95.7126,199.1623,216.2464,0,U,30683,999,91987,.14591E-2,.2261E-4,0
FENGYUN 1C DEB,1999-025AQS,2025-04-02T09:53:19.572576,13.66292356,.0236436,99.5437,137.3733,203.4556,155.5661,0,U,30684,999,90155,.14692E-2,.1427E-4,0
FENGYUN 1C DEB,1999-025AQU,2025-04-01T17:18:35.642304,14.69881586,.0153568,99.0303,257.4396,192.2192,179.7250,0,U,30686,999,95850,.22128E-2,.15841E-3,0
FENGYUN 1C DEB,1999-025AQW,2025-04-02T11:28:40.369728,14.30155757,.0014437,98.7107,165.2224,347.3261,24.4540,0,U,30688,999,93623,.25571E-2,.6585E-4,0
FENGYUN 1C DEB,1999-025AQX,2025-04-02T13:02:35.579040,14.11253277,.0112744,98.6908,86.5110,105.8264,22.4536,0,U,30689,999,93304,.70199E-3,.1304E-4,0
FENGYUN 1C DEB,1999-025AQY,2025-04-02T12:50:48.992928,14.01063703,.0108199,99.1477,22.0736,56.3372,354.9045,0,U,30690,999,92146,.32688E-2,.5116E-4,0
FENGYUN 1C DEB,1999-025AQZ,2025-04-02T08:29:25.618272,13.88587102,.0140685,98.7565,119.1420,208.0494,165.1044,0,U,30691,999,91585,.16402E-2,.2095E-4,0
FENGYUN 1C DEB,1999-025ARB,2025-04-02T09:58:52.140000,14.12903255,.0029404,98.6677,85.3322,171.7910,188.3749,0,U,30693,999,93343,.60592E-3,.109E-4,0
FENGYUN 1C DEB,1999-025ARC,2025-04-02T14:14:37.144608,14.80349315,.0147037,99.0209,25.7919,18.2518,342.3890,0,U,30694,999,96334,.36571E-2,.33643E-3,0
FENGYUN 1C DEB,1999-025ARE,2025-04-02T09:46:16.380192,14.42936524,.0092707,98.4120,144.6145,173.4947,315.8314,0,U,30696,999,94634,.14319E-2,.5E-4,0
FENGYUN 1C DEB,1999-025ARF,2025-04-01T02:14:16.001664,14.11928410,.0090805,98.9207,149.1148,187.8842,232.8831,0,U,30697,999,92651,.21812E-2,.4103E-4,0
FENGYUN 1C DEB,1999-025ARH,2025-04-01T23:05:07.940544,14.42276900,.0002898,99.3007,187.5088,252.6658,107.4212,0,U,30699,999,93935,.33027E-2,.10863E-3,0
FENGYUN 1C DEB,1999-025ARJ,2025-04-02T00:22:09.097248,14.23504909,.0087262,98.5678,127.2222,164.7017,195.6831,0,U,30700,999,93945,.30334E-3,.675E-5,0
FENGYUN 1C DEB,1999-025ARK,2025-04-02T14:58:22.147680,14.13917078,.0035697,98.7510,139.6468,106.8526,24.3674,0,U,30701,999,93528,.14245E-4,-.16E-6,0
FENGYUN 1C DEB,1999-025ARL,2025-04-02T00:59:17.236608,14.02893474,.006885,98.7860,120.7670,294.3924,118.8156,0,U,30702,999,92590,.11703E-2,.1809E-4,0
FENGYUN 1C DEB,1999-025ARM,2025-04-01T10:55:00.024960,14.17737251,.0118962,99.1240,69.0161,296.3146,188.0961,0,U,30703,999,92921,.25264E-2,.5476E-4,0
FENGYUN 1C DEB,1999-025ARN,2025-04-02T00:14:58.941024,14.01812772,.0082978,98.8699,97.6563,89.0681,333.8880,0,U,30704,999,92542,.50432E-3,.748E-5,0
FENGYUN 1C DEB,1999-025ARP,2025-04-01T21:02:50.543232,13.79961883,.0203569,102.1861,123.1772,167.0347,6.2196,0,U,30705,999,90492,.25444E-2,.3021E-4,0
FENGYUN 1C DEB,1999-025ARQ,2025-04-02T11:21:29.385792,14.25247267,.0027268,99.0887,338.1567,139.2524,221.0700,0,U,30706,999,94004,.13657E-2,.3178E-4,0
FENGYUN 1C DEB,1999-025ARR,2025-04-02T08:31:38.585280,14.24664886,.0030027,99.4263,127.9410,75.3675,54.2753,0,U,30707,999,93178,.23537E-2,.5453E-4,0
FENGYUN 1C DEB,1999-025ARS,2025-04-02T06:52:31.451232,14.12000719,.0008019,98.7044,113.5044,196.7028,175.8600,0,U,30708,999,93245,.28234E-3,.474E-5,0
FENGYUN 1C DEB,1999-025ART,2025-04-02T13:19:29.439840,14.14722681,.0084591,99.1344,64.0660,268.4752,90.6729,0,U,30709,999,92399,.4633E-2,.9197E-4,0
FENGYUN 1C DEB,1999-025ARU,2025-04-01T16:14:05.132256,13.92160743,.0226846,102.7481,245.4822,324.9689,44.8889,0,U,30710,999,91237,.2584E-2,.4012E-4,0
FENGYUN 1C DEB,1999-025ARY,2025-04-02T10:30:42.259968,14.02689635,.006915,98.8575,148.0140,269.1379,102.1505,0,U,30714,999,92427,.97877E-3,.15E-4,0
FENGYUN 1C DEB,1999-025ARZ,2025-04-01T03:23:03.029856,14.12846725,.0070017,98.9893,159.0915,170.1820,190.0738,0,U,30715,999,92570,.25633E-2,.4836E-4,0
FENGYUN 1C DEB,1999-025ASA,2025-04-02T09:16:48.088416,14.64683998,.003127,98.8683,252.8102,163.5937,226.0918,0,U,30716,999,94084,.82187E-2,.44267E-3,0
FENGYUN 1C DEB,1999-025ASB,2025-04-02T03:15:58.113792,14.18799400,.0048134,99.0273,158.0539,263.1879,96.3817,0,U,30717,999,92924,.20291E-2,.4223E-4,0
FENGYUN 1C DEB,1999-025ASC,2025-04-02T03:06:29.873952,14.22179300,.0060826,98.8952,169.8624,168.8152,191.4393,0,U,30718,999,93152,.25072E-2,.5623E-4,0
FENGYUN 1C DEB,1999-025ASD,2025-04-02T06:43:09.004512,14.50252687,.0014246,98.8819,218.3223,227.2900,132.7093,0,U,30719,999,93750,.67887E-2,.26519E-3,0
FENGYUN 1C DEB,1999-025ASE,2025-04-01T10:07:09.382368,14.28007399,.0031742,99.0191,255.9949,349.5609,65.3224,0,U,30720,999,93843,.15885E-2,.3917E-4,0
FENGYUN 1C DEB,1999-025ASF,2025-04-01T13:37:52.524192,14.61029604,.003185,98.6975,207.6745,59.4197,312.9281,0,U,30721,999,94145,.50315E-2,.24906E-3,0
FENGYUN 1C DEB,1999-025ASH,2025-04-02T03:42:22.148928,14.37372116,.0013632,98.8483,170.1404,292.7508,97.1755,0,U,30723,999,93709,.31288E-2,.9319E-4,0
FENGYUN 1C DEB,1999-025ASJ,2025-04-02T09:58:04.214784,14.36233233,.009382,99.3044,256.4416,279.0426,109.0062,0,U,30724,999,94801,.76718E-3,.2302E-4,0
FENGYUN 1C DEB,1999-025ASK,2025-04-02T10:18:23.182272,14.14451346,.0089154,99.0197,158.5144,31.7269,32.9304,0,U,30725,999,92751,.21487E-2,.4233E-4,0
FENGYUN 1C DEB,1999-025ASL,2025-04-02T11:21:21.443904,14.08134012,.0077859,99.2600,87.2707,212.5334,299.7029,0,U,30726,999,92403,.15833E-2,.2728E-4,0
FENGYUN 1C DEB,1999-025ASN,2025-04-02T11:38:05.430912,14.23350837,.0099793,98.5354,106.8064,102.2949,258.9424,0,U,30728,999,94072,.16623E-3,.355E-5,0
FENGYUN 1C DEB,1999-025ASQ,2025-04-02T09:50:40.853184,14.24080055,.0080872,98.6376,135.8452,70.0984,55.3973,0,U,30730,999,93384,.16815E-2,.3959E-4,0
FENGYUN 1C DEB,1999-025ASR,2025-04-02T10:46:08.327136,14.37925026,.0013341,98.8666,163.1150,275.4693,213.1637,0,U,30731,999,93697,.3198E-2,.9634E-4,0
FENGYUN 1C DEB,1999-025ASS,2025-04-02T13:01:57.324576,14.03533499,.0124499,98.8235,120.2961,199.6838,314.7162,0,U,30732,999,92625,.62973E-3,.1014E-4,0
FENGYUN 1C DEB,1999-025ASV,2025-04-02T10:54:22.919616,14.21933607,.0059933,98.7734,164.5288,258.4819,112.4025,0,U,30735,999,93132,.24163E-2,.5389E-4,0
FENGYUN 1C DEB,1999-025ASW,2025-03-27T15:03:39.468096,13.60645581,.0279822,98.7957,150.2142,12.5842,154.6873,0,U,30736,999,89314,.3236E-2,.3125E-4,0
FENGYUN 1C DEB,1999-025ASX,2025-04-02T05:29:37.290912,14.17844220,.002432,98.5584,83.4041,144.4549,228.4249,0,U,30737,999,93426,.61416E-3,.1216E-4,0
FENGYUN 1C DEB,1999-025ASY,2025-04-02T13:55:39.552960,14.83981949,.0025179,99.3501,212.0427,199.1482,160.8783,0,U,30738,999,93854,.18172E-1,.15539E-2,0
FENGYUN 1C DEB,1999-025ASZ,2025-04-02T05:52:08.200704,14.14503848,.0101052,98.6745,86.2588,324.8717,46.2483,0,U,30739,999,93265,.88868E-3,.1747E-4,0
FENGYUN 1C DEB,1999-025ATA,2025-04-02T05:31:21.828864,14.46258971,.0037717,98.6838,189.9390,181.1793,178.9315,0,U,30740,999,93962,.46384E-2,.16751E-3,0
FENGYUN 1C DEB,1999-025ATB,2025-04-02T12:10:14.068992,14.13053187,.0007307,98.6884,109.3006,120.6725,34.4449,0,U,30741,999,93228,.28489E-3,.489E-5,0
FENGYUN 1C DEB,1999-025ATC,2025-04-02T01:31:45.783840,14.08927578,.0072242,98.8796,140.0837,222.9891,166.4112,0,U,30742,999,92454,.2044E-2,.3578E-4,0
FENGYUN 1C DEB,1999-025ATE,2025-04-02T14:25:07.298688,14.70122168,.0006539,98.7273,217.4397,347.1187,24.4168,0,U,30744,999,94334,.87486E-2,.52977E-3,0
FENGYUN 1C DEB,1999-025ATF,2025-04-02T08:08:53.093760,14.95653690,.0018357,99.2343,232.7667,235.5123,154.7356,0,U,30745,999,94407,.14244E-1,.162451E-2,0
FENGYUN 1C DEB,1999-025ATG,2025-04-02T11:06:16.174080,14.26851746,.0045665,99.0476,264.1080,331.9790,53.4009,0,U,30746,999,93819,.9053E-3,.2173E-4,0
FENGYUN 1C DEB,1999-025ATK,2025-04-02T08:15:34.734528,13.99718056,.0058153,98.9099,126.1344,215.5323,144.1963,0,U,30749,999,92407,.8963E-5,-.3E-6,0
FENGYUN 1C DEB,1999-025ATL,2025-04-02T03:32:10.828320,14.26078481,.0043547,98.9287,161.4419,116.8280,273.1724,0,U,30750,999,93150,.23946E-2,.5739E-4,0
FENGYUN 1C DEB,1999-025ATM,2025-04-01T04:05:09.357216,14.13701599,.0054692,98.8674,152.3284,103.0833,321.6860,0,U,30751,999,92663,.20943E-2,.3971E-4,0
FENGYUN 1C DEB,1999-025ATP,2025-04-02T01:18:52.427808,14.11632176,.0055356,98.8238,134.8367,358.3896,1.7089,0,U,30753,999,92757,.16027E-2,.2913E-4,0
FENGYUN 1C DEB,1999-025ATR,2025-04-02T06:38:04.739136,14.43543752,.015423,98.2501,94.2176,322.3841,47.6130,0,U,30755,999,94772,.14465E-2,.5613E-4,0
FENGYUN 1C DEB,1999-025ATS,2025-04-02T03:44:01.931424,14.16660749,.0071998,99.0038,156.3801,321.0862,93.7473,0,U,30756,999,92798,.16702E-2,.3376E-4,0
FENGYUN 1C DEB,1999-025ATU,2025-04-02T01:18:39.451392,14.15727411,.0039325,98.9986,207.6980,7.4507,167.2558,0,U,30758,999,92885,.15187E-2,.2958E-4,0
FENGYUN 1C DEB,1999-025ATV,2025-04-01T19:01:30.594144,14.48314793,.0012679,99.2532,174.1089,194.6929,283.5550,0,U,30759,999,93957,.35575E-2,.13286E-3,0
FENGYUN 1C DEB,1999-025ATW,2025-04-01T22:37:04.004544,14.04947188,.0052698,98.8154,95.6906,337.5869,22.2996,0,U,30760,999,92681,.54824E-3,.85E-5,0
FENGYUN 1C DEB,1999-025ATX,2025-04-02T04:53:47.258880,14.34227242,.0086725,98.9617,8.7450,340.0388,19.7410,0,U,30761,999,94091,.18185E-2,.5275E-4,0
FENGYUN 1C DEB,1999-025ATY,2025-04-02T11:13:21.196416,13.97676525,.0197791,98.8629,91.7216,278.5509,241.1223,0,U,30762,999,92085,.7433E-3,.1195E-4,0
FENGYUN 1C DEB,1999-025ATZ,2025-04-02T09:45:38.155104,14.51342496,.0022363,98.8947,147.2352,323.7936,165.9099,0,U,30763,999,93444,.56277E-2,.22515E-3,0
FENGYUN 1C DEB,1999-025AUA,2025-04-02T12:33:15.542784,15.12900654,.0103198,98.7600,22.3252,310.1955,49.0273,0,U,30764,999,97362,.22655E-2,.45614E-3,0
FENGYUN 1C DEB,1999-025AUB,2025-04-02T02:12:04.772160,14.13784705,.0068911,98.8096,141.8654,213.2055,175.9920,0,U,30765,999,93223,.1159E-2,.22E-4,0
FENGYUN 1C DEB,1999-025AUC,2025-04-02T06:26:29.281344,14.08761559,.0085257,98.6716,102.1311,75.7445,349.1126,0,U,30766,999,59213,.1374E-2,.2409E-4,0
FENGYUN 1C DEB,1999-025AUE,2025-04-01T21:58:13.946880,14.43659094,.0029257,98.6202,177.6424,146.0595,268.7541,0,U,30768,999,94189,.26909E-2,.9147E-4,0
FENGYUN 1C DEB,1999-025AUG,2025-04-02T14:42:18.460224,14.15300051,.0012582,98.6593,106.0061,294.6445,186.8881,0,U,30770,999,93312,.63073E-3,.1186E-4,0
FENGYUN 1C DEB,1999-025AUH,2025-04-02T10:14:22.205760,14.38374243,.0024851,98.8961,57.5052,336.5719,23.4333,0,U,30771,999,93402,.5324E-2,.16274E-3,0
FENGYUN 1C DEB,1999-025AUL,2025-04-01T18:22:39.055584,14.29712048,.0019794,98.8398,174.2010,70.4015,47.4972,0,U,30802,999,93556,.2568E-2,.6561E-4,0
FENGYUN 1C DEB,1999-025AUM,2025-04-02T13:05:15.280800,14.09807237,.0109214,99.2575,118.2397,190.0800,322.9637,0,U,30803,999,92415,.20564E-2,.3775E-4,0
FENGYUN 1C DEB,1999-025AUN,2025-03-31T09:26:43.183968,14.53295506,.0188105,98.9238,139.2904,246.8218,123.1836,0,U,30804,999,95752,.51375E-3,.2632E-4,0
FENGYUN 1C DEB,1999-025AUP,2025-04-01T21:00:01.694304,14.02381881,.0070331,98.8404,142.2361,273.9553,262.4117,0,U,30805,999,92436,.56919E-3,.85E-5,0
FENGYUN 1C DEB,1999-025AUQ,2025-04-02T08:49:01.626816,13.69851131,.0270194,99.0558,133.6876,78.8056,296.0697,0,U,30806,999,90212,.14144E-2,.1563E-4,0
FENGYUN 1C DEB,1999-025AUT,2025-04-01T11:14:02.162976,14.26578697,.0055307,98.7902,178.8838,193.0243,166.9512,0,U,30809,999,93444,.2881E-2,.7027E-4,0
FENGYUN 1C DEB,1999-025AUU,2025-04-02T11:16:17.632992,14.00211644,.0188991,98.6671,276.8560,47.9149,313.7917,0,U,30810,999,90820,.61574E-2,.10585E-3,0
FENGYUN 1C DEB,1999-025AUV,2025-04-01T03:15:22.210272,13.60872811,.027822,98.7952,155.5967,352.9429,6.7833,0,U,30811,999,89389,.21274E-2,.2043E-4,0
FENGYUN 1C DEB,1999-025AUY,2025-04-02T13:02:56.472288,14.52924714,.003434,99.0702,46.7294,282.5615,139.4065,0,U,30814,999,94042,.64372E-2,.26777E-3,0
FENGYUN 1C DEB,1999-025AUZ,2025-04-01T20:29:31.973856,14.60702819,.0003576,99.2951,214.0220,223.1365,268.1942,0,U,30815,999,94044,.5791E-2,.28284E-3,0
FENGYUN 1C DEB,1999-025AVA,2025-04-02T02:53:34.206720,14.16073178,.0054369,98.9262,161.8122,62.0086,314.5533,0,U,30816,999,92788,.23565E-2,.4679E-4,0
FENGYUN 1C DEB,1999-025AVB,2025-03-31T16:39:14.307840,14.00389811,.0058044,98.7719,90.8232,238.4482,121.1007,0,U,30817,999,92325,.62819E-3,.902E-5,0
FENGYUN 1C DEB,1999-025AVE,2025-04-01T05:25:27.276096,14.18922869,.0054413,98.6712,192.4601,201.8275,221.1541,0,U,30820,999,92797,.34818E-2,.7326E-4,0
FENGYUN 1C DEB,1999-025AVF,2025-04-01T06:48:48.615264,14.47859551,.0088522,99.0727,214.4118,248.1615,140.4825,0,U,30821,999,95090,.13643E-2,.5255E-4,0
FENGYUN 1C DEB,1999-025AVG,2025-04-02T08:42:30.791232,14.10968225,.0073034,98.7599,126.9224,286.7922,84.0755,0,U,30822,999,93114,.57549E-3,.1016E-4,0
FENGYUN 1C DEB,1999-025AVH,2025-03-31T09:37:19.528608,14.02178278,.0135664,98.7264,241.5756,81.3685,335.6625,0,U,30823,999,92441,.53764E-3,.851E-5,0
FENGYUN 1C DEB,1999-025AVL,2025-04-02T05:53:12.598080,14.79130674,.0153546,98.8665,260.4349,81.5718,89.6610,0,U,30826,999,96523,.12233E-2,.11012E-3,0
FENGYUN 1C DEB,1999-025AVM,2025-03-31T09:39:17.210592,14.32904856,.0044989,98.9968,65.1021,208.0371,151.8388,0,U,30827,999,92872,.3778E-2,.10405E-3,0
FENGYUN 1C DEB,1999-025AVN,2025-04-02T13:21:16.822944,14.69936880,.0229601,98.3667,191.3012,265.0762,103.6262,0,U,30828,999,94914,.17608E-2,.15833E-3,0
FENGYUN 1C DEB,1999-025AVP,2025-04-01T10:18:20.645568,14.08216059,.00355,98.7650,91.1298,335.5576,24.3910,0,U,30829,999,92839,.95469E-3,.1596E-4,0
FENGYUN 1C DEB,1999-025AVQ,2025-04-01T21:57:05.503392,14.11908485,.0030639,98.7133,87.2760,192.5663,231.0055,0,U,30830,999,93003,.47568E-3,.83E-5,0
FENGYUN 1C DEB,1999-025AVR,2025-04-01T14:47:46.096800,14.30350391,.0055957,99.2947,226.3499,48.8966,311.7026,0,U,30831,999,61602,.71562E-3,.1842E-4,0
FENGYUN 1C DEB,1999-025AVT,2025-04-02T14:02:36.380256,14.25894937,.0034095,99.8158,207.7691,173.8234,186.3369,0,U,30833,999,93935,.12136E-2,.2855E-4,0
FENGYUN 1C DEB,1999-025AVW,2025-04-02T08:05:10.353696,14.11550341,.0025474,98.7706,130.9984,245.8125,114.0384,0,U,30836,999,58414,.59475E-3,.1039E-4,0
FENGYUN 1C DEB,1999-025AVX,2025-04-02T12:49:53.733216,14.14125070,.0033252,98.6608,86.2531,139.0703,350.7399,0,U,30837,999,93225,.6042E-3,.1114E-4,0
FENGYUN 1C DEB,1999-025AVY,2025-04-02T08:50:20.040864,14.42870963,.0038847,99.0496,349.8848,194.4982,165.5094,0,U,30838,999,93640,.30066E-2,.10098E-3,0
FENGYUN 1C DEB,1999-025AWA,2025-04-01T20:04:06.762432,14.58509213,.0226939,98.0349,111.0152,89.5273,273.1925,0,U,30840,999,69412,.11896E-2,.7862E-4,0
FENGYUN 1C DEB,1999-025AWD,2025-04-01T10:08:40.523136,14.51877538,.0149458,98.8694,149.0602,171.3003,189.0835,0,U,30843,999,95619,.38494E-3,.1737E-4,0
FENGYUN 1C DEB,1999-025AWF,2025-04-02T08:35:33.639072,13.76643814,.0192453,98.3895,122.8814,238.9714,132.8598,0,U,30845,999,90743,.45336E-3,.472E-5,0
FENGYUN 1C DEB,1999-025AWG,2025-04-02T08:29:57.741792,14.39912369,.0054642,99.3023,243.1290,1.0909,28.7852,0,U,30846,999,94267,.13426E-2,.4247E-4,0
FENGYUN 1C DEB,1999-025AWH,2025-04-02T09:55:45.316416,14.14894551,.0065778,98.7124,257.7997,336.7477,52.2816,0,U,30847,999,92456,.24443E-2,.478E-4,0
FENGYUN 1C DEB,1999-025AWJ,2025-04-02T10:30:35.112960,14.32579385,.0044182,99.0673,275.2829,357.4762,2.6191,0,U,30848,999,93663,.21024E-2,.5725E-4,0
FENGYUN 1C DEB,1999-025AWK,2025-03-31T20:39:17.174880,14.17235668,.0048647,99.0628,145.7801,14.8257,40.5619,0,U,30849,999,92759,.20575E-2,.4157E-4,0
FENGYUN 1C DEB,1999-025AWL,2025-03-31T03:20:27.760416,14.13904836,.0112086,98.4087,330.4534,217.4149,296.6914,0,U,30850,999,92182,.25448E-2,.5087E-4,0
FENGYUN 1C DEB,1999-025AWN,2025-04-02T07:48:23.819616,14.09770636,.0055904,98.7513,117.2032,234.3878,125.2077,0,U,30852,999,92797,.78217E-3,.1351E-4,0
FENGYUN 1C DEB,1999-025AWS,2025-03-31T12:14:33.790848,14.37551872,.0098926,98.2145,285.2504,293.3171,93.5620,0,U,30856,999,92834,.58882E-2,.18678E-3,0
FENGYUN 1C DEB,1999-025AWT,2025-04-01T09:28:28.369056,14.40665981,.004415,98.9659,66.7238,337.6830,22.2435,0,U,30857,999,93034,.10647E-1,.34513E-3,0
FENGYUN 1C DEB,1999-025AWU,2025-04-02T09:48:34.747200,14.17301918,.0031458,98.8242,152.1108,117.1573,254.6900,0,U,30858,999,93377,.65508E-3,.1286E-4,0
FENGYUN 1C DEB,1999-025AWV,2025-04-02T07:39:21.291552,14.42968339,.00372,98.9230,129.3309,74.9076,285.6224,0,U,30859,999,93358,.5183E-2,.17485E-3,0
FENGYUN 1C DEB,1999-025AWW,2025-04-01T02:56:23.561088,14.23427958,.0041811,98.9146,160.9257,202.5395,157.3947,0,U,30860,999,92877,.2167E-2,.4922E-4,0
FENGYUN 1C DEB,1999-025AWY,2025-04-01T11:44:07.211904,14.37269682,.0059653,98.9613,170.5371,193.7524,178.4698,0,U,30862,999,93046,.4604E-2,.13987E-3,0
FENGYUN 1C DEB,1999-025AWZ,2025-03-31T12:05:47.253696,12.39559994,.0875817,99.1466,341.9543,69.4170,46.3427,0,U,30863,999,56564,.60344E-2,.3074E-4,0
FENGYUN 1C DEB,1999-025AXD,2025-04-02T12:22:55.864704,14.24807733,.0057167,97.8775,24.7544,34.0789,30.1496,0,U,30867,999,92913,.52551E-2,.12446E-3,0
FENGYUN 1C DEB,1999-025AXE,2025-04-01T23:26:49.738848,14.10950454,.0135208,98.2965,349.7254,225.2229,146.4685,0,U,30868,999,93160,.19782E-3,.347E-5,0
FENGYUN 1C DEB,1999-025AXJ,2025-04-02T00:39:34.940736,14.37758393,.0043329,99.2194,126.0314,53.9384,337.0118,0,U,30872,999,94074,.14362E-2,.4323E-4,0
FENGYUN 1C DEB,1999-025AXK,2025-04-02T11:16:15.796992,14.18869383,.0108047,98.6097,99.9603,302.5370,56.5404,0,U,30873,999,93586,.40772E-3,.856E-5,0
FENGYUN 1C DEB,1999-025AXL,2025-04-02T01:30:32.438016,14.19075125,.0042874,98.5138,132.8300,58.4216,332.3006,0,U,30874,999,93408,.70977E-3,.1455E-4,0
FENGYUN 1C DEB,1999-025AXN,2025-04-02T10:58:00.177600,13.98921773,.0066633,98.7937,87.5495,263.2888,253.8122,0,U,30876,999,92154,.54079E-3,.753E-5,0
FENGYUN 1C DEB,1999-025AXQ,2025-04-02T11:46:51.402144,14.11267562,.0039515,98.7205,101.1223,296.6217,217.2780,0,U,30878,999,92780,.10892E-2,.1938E-4,0
FENGYUN 1C DEB,1999-025AXR,2025-04-01T06:04:48.341856,14.53923340,.0241089,99.3714,274.7524,329.6857,29.0572,0,U,30879,999,58211,.37668E-2,.23371E-3,0
FENGYUN 1C DEB,1999-025AXS,2025-04-02T10:43:00.847776,14.23770086,.0024252,98.8069,163.7088,123.0145,237.3368,0,U,30880,999,93093,.21805E-2,.4957E-4,0
FENGYUN 1C DEB,1999-025AXU,2025-03-31T22:12:30.039552,14.80202708,.017151,97.9718,147.0674,153.8524,207.1477,0,U,30882,999,95862,.18833E-2,.18397E-3,0
FENGYUN 1C DEB,1999-025AXV,2025-03-30T22:51:22.278816,14.14317834,.0111783,98.3929,142.7771,234.0924,250.3530,0,U,30883,999,93287,.33047E-3,.629E-5,0
FENGYUN 1C DEB,1999-025AXW,2025-04-02T09:13:27.749280,14.66970485,.0077348,98.8771,63.7269,46.4681,314.2912,0,U,30884,999,94924,.44345E-2,.26002E-3,0
FENGYUN 1C DEB,1999-025AXX,2025-04-02T00:12:37.655424,14.44028055,.0058899,99.0374,275.7242,256.2048,256.6425,0,U,30885,999,93294,.38858E-2,.13548E-3,0
FENGYUN 1C DEB,1999-025AXY,2025-04-02T07:53:10.379904,14.20851917,.0038267,99.2258,334.0866,40.3721,320.0284,0,U,30886,999,92781,.22153E-2,.4779E-4,0
FENGYUN 1C DEB,1999-025AXZ,2025-04-02T09:41:34.636704,14.42912454,.0270119,98.3971,151.6519,337.8728,21.0978,0,U,30887,999,94458,.87877E-3,.4517E-4,0
FENGYUN 1C DEB,1999-025AYA,2025-04-01T07:09:21.630528,14.85834240,.0094553,99.4639,20.1033,235.3793,123.8474,0,U,30888,999,96142,.16727E-2,.15737E-3,0
FENGYUN 1C DEB,1999-025AYD,2025-04-02T02:13:55.208640,14.05233691,.0058064,98.8068,147.1239,181.8588,209.9648,0,U,30891,999,92405,.99709E-3,.1594E-4,0
FENGYUN 1C DEB,1999-025AYE,2025-04-02T13:17:31.305120,14.18374882,.0038275,99.6470,13.5360,177.6439,182.4921,0,U,30892,999,60699,.73402E-3,.1474E-4,0
FENGYUN 1C DEB,1999-025AYF,2025-03-25T22:03:24.859872,13.93155376,.0312822,98.2819,139.1363,105.3797,65.9790,0,U,30893,999,91483,.22036E-2,.4265E-4,0
FENGYUN 1C DEB,1999-025AYH,2025-04-01T22:35:40.651008,14.30761678,.0220224,98.7432,158.9192,151.7095,20.8615,0,U,30895,999,94148,.78445E-3,.2629E-4,0
FENGYUN 1C DEB,1999-025AYL,2025-03-31T09:04:41.543040,14.99567380,.0058817,99.0466,316.4945,238.5251,121.0212,0,U,30898,999,62504,.27722E-2,.35425E-3,0
FENGYUN 1C DEB,1999-025AYM,2025-04-02T12:48:04.182336,14.30305914,.0032649,99.1927,335.3656,305.8804,172.9677,0,U,30899,999,93017,.35908E-2,.9336E-4,0
